200 100
0 0
1.23352 0
1.48263 0
1.03845 0
0 0
0 0
0 0
1.5526 0
1.55255 0
0 0
1.08074 0
1.57338 0
0 0
1.10102 0
1.13473 0
1.31202 0
1.4348 0
1.30397 0
1.03601 0
1.00655 0
1.41588 0
0 0
1.46256 0
0 0
1.0045 0
1.08114 0
0 0
1.41426 0
0 0
1.51884 0
0 0
0 0
1.36709 0
0 0
1.11441 0
1.46613 0
1.50089 0
1.49814 0
0 0
1.1048 0
0 0
1.3181 0
0 0
1.07144 0
1.5368 0
0 0
0 0
0 0
0 0
1.30199 0
1.19404 0
0 0
0 0
1.43603 0
0 0
1.1939 0
0 0
1.36339 0
1.04529 0
1.17913 0
0 0
1.49313 0
1.01144 0
1.11068 0
0 0
1.55034 0
1.44375 0
1.08876 0
1.48043 0
0 0
0 0
1.36098 0
0 0
0 0
1.39146 0
1.12375 0
1.5801 0
0 0
1.19126 0
1.08038 0
0 0
0 0
0 0
0 0
0 0
1.19391 0
1.09063 0
0 0
1.18725 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.08767 0
0 0
1.41053 0
1.56025 0
1.06203 0
1.36201 0
0 0
0 0
0 0
1.49328 0
1.17392 0
1.27544 0
0 0
1.02572 0
0 0
0 0
0 0
1.15286 0
0 0
0 0
0 0
1.12413 0
0 0
1.48997 0
1.54162 0
1.52529 0
1.20097 0
0 0
0 0
0 0
1.14723 0
0 0
1.2995 0
0 0
1.48328 0
1.47735 0
1.13978 0
1.27293 0
1.36671 0
0 0
1.29005 0
1.02453 0
0 0
0 0
0 0
0 0
0 0
1.36713 0
0 0
1.06534 0
0 0
1.27342 0
1.38931 0
1.39691 0
1.24505 0
0 0
1.55078 0
0 0
1.25031 0
0 0
0 0
1.25082 0
1.09462 0
1.42914 0
0 0
1.53751 0
1.24222 0
1.32457 0
1.55219 0
0 0
0 0
0 0
1.1438 0
1.36736 0
0 0
1.39697 0
0 0
1.13204 0
0 0
0 0
1.25953 0
0 0
0 0
1.23937 0
1.3987 0
0 0
1.43793 0
1.10256 0
1.45881 0
1.08125 0
0 0
1.19802 0
1.44302 0
0 0
1.00264 0
0 0
0 0
0 0
0 0
0 0
1.52505 0
0 0
0 0
0 0
0 0
0 0
0 0
1.11695 0
1.33147 0
1.43927 0
1.09562 0
0 0
0 0
0 0
0 0
1.48431 0
1.21385 0
0 0
0 0
0 0
0 0
1.24406 0
1.24612 0
1.49931 0
1.3362 0
0 0
1.27491 0
1.01728 0
0 0
1.44363 0
1.51637 0
1.51112 0
1.45238 0
1.06184 0
1.30268 0
0 0
1.59373 0
1.12199 0
1.37081 0
1.1258 0
1.53908 0
0 0
1.42805 0
1.37804 0
1.1694 0
0 0
0 0
1.42319 0
0 0
1.30069 0
0 0
1.05684 0
0 0
1.23078 0
0 0
1.08383 0
1.44311 0
1.35438 0
1.50729 0
1.53517 0
